duplicate_group_id,match_evidence,sample_id_a,dataset_id_a,group_id_a,disease_id_a,include_after_a,sample_id_b,dataset_id_b,group_id_b,disease_id_b,include_after_b,image_sha256_equal,perceptual_hamming_distance,cross_dataset,cross_source_group,label_agreement,requires_review
DUPLICATE_0f217e62ddeeb68787e2,perceptual,FITZPATRICK17K_C_a3736b989212621c6cd092eaf34a31b5,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_a3736b989212621c6cd092eaf34a31b5,,False,DERMNET_KAGGLE_577a664cd63c38f9d284,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_577a664cd63c38f9d284,,False,False,2,True,True,False,True
DUPLICATE_d67ee2b06118bd498af9,perceptual,FITZPATRICK17K_C_991b6349b969f2fac8b4319ea5fcc727,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_991b6349b969f2fac8b4319ea5fcc727,D011,True,DERMNET_KAGGLE_aac0907825787d688199,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_aac0907825787d688199,,False,False,4,True,True,False,True
DUPLICATE_693344824752db519931,perceptual,FITZPATRICK17K_C_8d5c1dbdd1419749b5f04f886045ec68,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_8d5c1dbdd1419749b5f04f886045ec68,D023,True,DERMNET_KAGGLE_e72e6e68bf35a70bda9f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e72e6e68bf35a70bda9f,,False,False,0,True,True,False,True
DUPLICATE_38870576b7c59ef6545e,perceptual,FITZPATRICK17K_C_86f8150b0302cf935a13f911a7ed5f8f,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_86f8150b0302cf935a13f911a7ed5f8f,,False,DERMNET_KAGGLE_9dcd20a8686335c28497,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_9dcd20a8686335c28497,,False,False,0,True,True,False,True
DUPLICATE_38870576b7c59ef6545e,perceptual,FITZPATRICK17K_C_86f8150b0302cf935a13f911a7ed5f8f,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_86f8150b0302cf935a13f911a7ed5f8f,,False,DERMNET_KAGGLE_3bc179c0773cc8a5078d,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_3bc179c0773cc8a5078d,,False,False,0,True,True,False,True
DUPLICATE_38870576b7c59ef6545e,perceptual,FITZPATRICK17K_C_86f8150b0302cf935a13f911a7ed5f8f,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_86f8150b0302cf935a13f911a7ed5f8f,,False,DERMNET_KAGGLE_e7d16f5162f4ce9edc4f,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e7d16f5162f4ce9edc4f,,False,False,0,True,True,False,True
DUPLICATE_cbc71cc3ad8ae08fcd79,perceptual,FITZPATRICK17K_C_4d06787f3a1acdb69aa4e2254e8b852b,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_4d06787f3a1acdb69aa4e2254e8b852b,,False,DERMNET_KAGGLE_85f2dfa194adcb248bec,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_85f2dfa194adcb248bec,,False,False,2,True,True,False,True
DUPLICATE_eea7d49b9057c623c24d,perceptual,FITZPATRICK17K_C_107bb0ad6d5a0c5b2ce433f3846bb034,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_107bb0ad6d5a0c5b2ce433f3846bb034,,False,DERMNET_KAGGLE_82e7f8b35f0beeae2365,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_82e7f8b35f0beeae2365,,False,False,2,True,True,False,True
DUPLICATE_9b8c8f4d7d4b80adbda6,perceptual,FITZPATRICK17K_C_25db107700d7bcc47baaecba1dd1f81a,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_25db107700d7bcc47baaecba1dd1f81a,D016,True,DERMNET_KAGGLE_2dce435077ae1389ed3e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_2dce435077ae1389ed3e,,False,False,0,True,True,False,True
DUPLICATE_bb6ef9f573b85589ddc0,perceptual,FITZPATRICK17K_C_86ddfce8263d23afefacab611719f528,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_86ddfce8263d23afefacab611719f528,,False,DERMNET_KAGGLE_c4c9ecc6e4a3615202e6,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_c4c9ecc6e4a3615202e6,,False,False,0,True,True,False,True
DUPLICATE_1e742ff769bdbefdfc34,perceptual,FITZPATRICK17K_C_229a9055d25d6b193a86402f43c81e80,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_229a9055d25d6b193a86402f43c81e80,D003,True,DERMNET_KAGGLE_6bf00db7fa254efaf2b4,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_6bf00db7fa254efaf2b4,,False,False,2,True,True,False,True
DUPLICATE_a669b1757790f990a409,perceptual,FITZPATRICK17K_C_da0546bd165126ebf7b544bee8991ece,fitzpatrick17k_c,FITZPATRICK17K_C_IMAGE_da0546bd165126ebf7b544bee8991ece,D016,True,DERMNET_KAGGLE_51d80cdd71288a64999e,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_51d80cdd71288a64999e,,False,False,2,True,True,False,True
DUPLICATE_476873e68dc148a35da8,exact,PAD_UFES_20_PAT_759_1538_566,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_759,D004,False,PAD_UFES_20_PAT_759_1433_914,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_759,D002,False,True,0,False,False,False,True
DUPLICATE_a8c235f882ccfa741e2a,exact,PAD_UFES_20_PAT_302_651_529,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_302,D004,False,PAD_UFES_20_PAT_302_650_477,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_302,D005,False,True,0,False,False,False,True
DUPLICATE_fddf17610282f7771015,exact,PAD_UFES_20_PAT_701_4056_457,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_701,D006,False,PAD_UFES_20_PAT_701_1321_156,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_701,D006,True,True,0,False,False,True,False
DUPLICATE_c219697841e8396d03d0,perceptual,PAD_UFES_20_PAT_398_799_163,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_398,D002,True,DERMNET_KAGGLE_1adb5291eb1d4f272169,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_1adb5291eb1d4f272169,,False,False,4,True,True,False,True
DUPLICATE_61a0781a5b02df36c762,exact,PAD_UFES_20_PAT_56_86_479,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_56,D005,True,PAD_UFES_20_PAT_56_88_274,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_56,D004,False,True,0,False,False,False,True
DUPLICATE_0bef8fdbdaf06af43c49,exact,PAD_UFES_20_PAT_691_3994_671,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_691,D007,False,PAD_UFES_20_PAT_691_1311_2,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_691,D004,True,True,0,False,False,False,True
DUPLICATE_bda06f3aa4478fb69879,perceptual,PAD_UFES_20_PAT_1733_3239_934,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_1733,D002,True,PAD_UFES_20_PAT_1694_3110_213,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_1694,D002,True,False,4,False,True,True,True
DUPLICATE_bda06f3aa4478fb69879,perceptual,PAD_UFES_20_PAT_1733_3239_934,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_1733,D002,True,PAD_UFES_20_PAT_2161_4819_719,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_2161,D002,True,False,4,False,True,True,True
DUPLICATE_bda06f3aa4478fb69879,perceptual,PAD_UFES_20_PAT_1733_3239_934,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_1733,D002,True,DERMNET_KAGGLE_e26236dc1d6cdb77f717,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_e26236dc1d6cdb77f717,,False,False,4,True,True,False,True
DUPLICATE_bda06f3aa4478fb69879,perceptual,PAD_UFES_20_PAT_1733_3239_934,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_1733,D002,True,DERMNET_KAGGLE_699dd749a9a7e26e16ac,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_699dd749a9a7e26e16ac,,False,False,2,True,True,False,True
DUPLICATE_8f18d17748c23a0857bf,exact,PAD_UFES_20_PAT_38_1002_34,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_38,D004,False,PAD_UFES_20_PAT_38_1003_68,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_38,D007,False,True,0,False,False,False,True
DUPLICATE_b3cfdff165a42df79ed8,exact,PAD_UFES_20_PAT_202_307_424,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_202,D004,True,PAD_UFES_20_PAT_202_308_721,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_202,D007,False,True,0,False,False,False,True
DUPLICATE_efefaea1d565f85f12bb,exact,PAD_UFES_20_PAT_570_1085_429,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_570,D004,False,PAD_UFES_20_PAT_570_1084_939,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_570,D005,False,True,0,False,False,False,True
DUPLICATE_b178eebe1282808fa594,exact,PAD_UFES_20_PAT_311_666_191,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_311,D005,False,PAD_UFES_20_PAT_311_667_416,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_311,D004,False,True,0,False,False,False,True
DUPLICATE_3a03396dd35979df80b7,exact,PAD_UFES_20_PAT_528_3072_615,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_528,D007,False,PAD_UFES_20_PAT_528_993_589,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_528,D007,True,True,0,False,False,True,False
DUPLICATE_10f165b44c126ee2ab74,exact,PAD_UFES_20_PAT_38_1003_226,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_38,D007,False,PAD_UFES_20_PAT_38_1002_668,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_38,D004,False,True,0,False,False,False,True
DUPLICATE_217a20a3c1286797d9de,exact,PAD_UFES_20_PAT_419_2767_323,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_419,D007,False,PAD_UFES_20_PAT_419_833_148,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_419,D005,False,True,0,False,False,False,True
DUPLICATE_52d15c4c99fbc13228b1,exact,PAD_UFES_20_PAT_834_1574_276,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_834,D005,False,PAD_UFES_20_PAT_834_1572_430,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_834,D005,True,True,0,False,False,True,False
DUPLICATE_73ea76724f060d722acd,exact,PAD_UFES_20_PAT_691_3994_791,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_691,D007,False,PAD_UFES_20_PAT_691_1311_890,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_691,D004,True,True,0,False,False,False,True
DUPLICATE_bda06f3aa4478fb69879,perceptual,PAD_UFES_20_PAT_1694_3110_213,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_1694,D002,True,PAD_UFES_20_PAT_2161_4819_719,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_2161,D002,True,False,4,False,True,True,True
DUPLICATE_bda06f3aa4478fb69879,perceptual,PAD_UFES_20_PAT_1694_3110_213,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_1694,D002,True,DERMNET_KAGGLE_699dd749a9a7e26e16ac,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_699dd749a9a7e26e16ac,,False,False,4,True,True,False,True
DUPLICATE_088e8cb021d14b00aee2,exact,PAD_UFES_20_PAT_570_1084_637,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_570,D005,False,PAD_UFES_20_PAT_570_1085_344,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_570,D004,False,True,0,False,False,False,True
DUPLICATE_bda06f3aa4478fb69879,perceptual,PAD_UFES_20_PAT_2161_4819_719,pad_ufes_20,PAD_UFES_20_PATIENT_PAT_2161,D002,True,DERMNET_KAGGLE_699dd749a9a7e26e16ac,dermnet_kaggle,DERMNET_KAGGLE_IMAGE_699dd749a9a7e26e16ac,,False,False,2,True,True,False,True
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_-8574904476474483404_IMAGE_1,scin,SCIN_CASE_-8574904476474483404,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_1225802723198895397_IMAGE_1,scin,SCIN_CASE_1225802723198895397,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_2225207911647482943_IMAGE_1,scin,SCIN_CASE_2225207911647482943,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_5034553214719072022_IMAGE_1,scin,SCIN_CASE_5034553214719072022,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_8611688123905317489_IMAGE_1,scin,SCIN_CASE_8611688123905317489,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1455457950133640022_IMAGE_1,scin,SCIN_CASE_-1455457950133640022,,False,SCIN_9177752009319066164_IMAGE_1,scin,SCIN_CASE_9177752009319066164,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_-8574904476474483404_IMAGE_1,scin,SCIN_CASE_-8574904476474483404,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_1225802723198895397_IMAGE_1,scin,SCIN_CASE_1225802723198895397,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_2225207911647482943_IMAGE_1,scin,SCIN_CASE_2225207911647482943,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_5034553214719072022_IMAGE_1,scin,SCIN_CASE_5034553214719072022,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_8611688123905317489_IMAGE_1,scin,SCIN_CASE_8611688123905317489,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-1471237489962840287_IMAGE_1,scin,SCIN_CASE_-1471237489962840287,,False,SCIN_9177752009319066164_IMAGE_1,scin,SCIN_CASE_9177752009319066164,,False,True,0,False,True,False,False
DUPLICATE_a60d778d54ef3d28ec19,exact,SCIN_-1712619350051039848_IMAGE_1,scin,SCIN_CASE_-1712619350051039848,D011,True,SCIN_-9099005241992076854_IMAGE_1,scin,SCIN_CASE_-9099005241992076854,D011,False,True,0,False,True,True,False
DUPLICATE_a60d778d54ef3d28ec19,exact,SCIN_-1712619350051039848_IMAGE_1,scin,SCIN_CASE_-1712619350051039848,D011,True,SCIN_2311974363421871372_IMAGE_1,scin,SCIN_CASE_2311974363421871372,D011,False,True,0,False,True,True,False
DUPLICATE_c176790ccb3fb69992ee,perceptual,SCIN_-2045379329244589590_IMAGE_1,scin,SCIN_CASE_-2045379329244589590,,False,SCIN_-3783132864448412807_IMAGE_1,scin,SCIN_CASE_-3783132864448412807,,False,False,0,False,True,False,True
DUPLICATE_1929756e095aeeb9959f,exact,SCIN_-2051363250643774652_IMAGE_1,scin,SCIN_CASE_-2051363250643774652,D016,True,SCIN_-5913922383533072974_IMAGE_1,scin,SCIN_CASE_-5913922383533072974,D016,False,True,0,False,True,True,False
DUPLICATE_703643ded5e143c5e90c,exact,SCIN_-2051363250643774652_IMAGE_2,scin,SCIN_CASE_-2051363250643774652,D016,True,SCIN_-5913922383533072974_IMAGE_2,scin,SCIN_CASE_-5913922383533072974,D016,False,True,0,False,True,True,False
DUPLICATE_740ad09f94519f86c2a9,perceptual,SCIN_-2151981460582938737_IMAGE_2,scin,SCIN_CASE_-2151981460582938737,,False,SCIN_-8678691577997949005_IMAGE_1,scin,SCIN_CASE_-8678691577997949005,,False,False,2,False,True,False,True
DUPLICATE_264f17a4091ec2bd2fca,exact,SCIN_-2257423882813548775_IMAGE_1,scin,SCIN_CASE_-2257423882813548775,D012,True,SCIN_4789108431219423909_IMAGE_1,scin,SCIN_CASE_4789108431219423909,D012,False,True,0,False,True,True,False
DUPLICATE_57377f9e6a9832c2d072,exact,SCIN_-2316205539922944319_IMAGE_1,scin,SCIN_CASE_-2316205539922944319,,False,SCIN_-8251305011855583718_IMAGE_1,scin,SCIN_CASE_-8251305011855583718,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_-8574904476474483404_IMAGE_1,scin,SCIN_CASE_-8574904476474483404,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_1225802723198895397_IMAGE_1,scin,SCIN_CASE_1225802723198895397,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_2225207911647482943_IMAGE_1,scin,SCIN_CASE_2225207911647482943,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_5034553214719072022_IMAGE_1,scin,SCIN_CASE_5034553214719072022,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_8611688123905317489_IMAGE_1,scin,SCIN_CASE_8611688123905317489,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2378677059987199477_IMAGE_1,scin,SCIN_CASE_-2378677059987199477,,False,SCIN_9177752009319066164_IMAGE_1,scin,SCIN_CASE_9177752009319066164,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,SCIN_-8574904476474483404_IMAGE_1,scin,SCIN_CASE_-8574904476474483404,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,SCIN_1225802723198895397_IMAGE_1,scin,SCIN_CASE_1225802723198895397,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,SCIN_2225207911647482943_IMAGE_1,scin,SCIN_CASE_2225207911647482943,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,SCIN_5034553214719072022_IMAGE_1,scin,SCIN_CASE_5034553214719072022,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,SCIN_8611688123905317489_IMAGE_1,scin,SCIN_CASE_8611688123905317489,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-2642851062546866158_IMAGE_1,scin,SCIN_CASE_-2642851062546866158,,False,SCIN_9177752009319066164_IMAGE_1,scin,SCIN_CASE_9177752009319066164,,False,True,0,False,True,False,False
DUPLICATE_58279dd6fc750da7bb1a,perceptual,SCIN_-3564384504278644399_IMAGE_1,scin,SCIN_CASE_-3564384504278644399,,False,SCIN_-3564384504278644399_IMAGE_2,scin,SCIN_CASE_-3564384504278644399,,False,False,2,False,False,False,True
DUPLICATE_58279dd6fc750da7bb1a,perceptual,SCIN_-3564384504278644399_IMAGE_1,scin,SCIN_CASE_-3564384504278644399,,False,SCIN_-3564384504278644399_IMAGE_3,scin,SCIN_CASE_-3564384504278644399,,False,False,2,False,False,False,True
DUPLICATE_58279dd6fc750da7bb1a,perceptual,SCIN_-3564384504278644399_IMAGE_2,scin,SCIN_CASE_-3564384504278644399,,False,SCIN_-3564384504278644399_IMAGE_3,scin,SCIN_CASE_-3564384504278644399,,False,False,2,False,False,False,True
DUPLICATE_301b78605952898dbee8,exact,SCIN_-4149065585657858240_IMAGE_1,scin,SCIN_CASE_-4149065585657858240,,False,SCIN_-8373370638802672214_IMAGE_1,scin,SCIN_CASE_-8373370638802672214,,False,True,0,False,True,False,False
DUPLICATE_23d181f5f86abf16d600,exact,SCIN_-4149065585657858240_IMAGE_2,scin,SCIN_CASE_-4149065585657858240,,False,SCIN_-8373370638802672214_IMAGE_2,scin,SCIN_CASE_-8373370638802672214,,False,True,0,False,True,False,False
DUPLICATE_bb69ce855d94a88ca117,exact,SCIN_-4149065585657858240_IMAGE_3,scin,SCIN_CASE_-4149065585657858240,,False,SCIN_-8373370638802672214_IMAGE_3,scin,SCIN_CASE_-8373370638802672214,,False,True,0,False,True,False,False
DUPLICATE_3286c87b96e52aeefe2d,perceptual,SCIN_-4187829362711106147_IMAGE_1,scin,SCIN_CASE_-4187829362711106147,,False,SCIN_-4187829362711106147_IMAGE_2,scin,SCIN_CASE_-4187829362711106147,,False,False,4,False,False,False,True
DUPLICATE_3286c87b96e52aeefe2d,perceptual,SCIN_-4187829362711106147_IMAGE_1,scin,SCIN_CASE_-4187829362711106147,,False,SCIN_-4187829362711106147_IMAGE_3,scin,SCIN_CASE_-4187829362711106147,,False,False,4,False,False,False,True
DUPLICATE_3286c87b96e52aeefe2d,perceptual,SCIN_-4187829362711106147_IMAGE_2,scin,SCIN_CASE_-4187829362711106147,,False,SCIN_-4187829362711106147_IMAGE_3,scin,SCIN_CASE_-4187829362711106147,,False,False,2,False,False,False,True
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,SCIN_-8574904476474483404_IMAGE_1,scin,SCIN_CASE_-8574904476474483404,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,SCIN_1225802723198895397_IMAGE_1,scin,SCIN_CASE_1225802723198895397,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,SCIN_2225207911647482943_IMAGE_1,scin,SCIN_CASE_2225207911647482943,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,SCIN_5034553214719072022_IMAGE_1,scin,SCIN_CASE_5034553214719072022,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,SCIN_8611688123905317489_IMAGE_1,scin,SCIN_CASE_8611688123905317489,,False,True,0,False,True,False,False
DUPLICATE_d7fa01badfabe8a716a6,exact,SCIN_-4920845836095238254_IMAGE_1,scin,SCIN_CASE_-4920845836095238254,,False,SCIN_9177752009319066164_IMAGE_1,scin,SCIN_CASE_9177752009319066164,,False,True,0,False,True,False,False
DUPLICATE_e763b0990445e02511d0,perceptual,SCIN_-5113427845298536558_IMAGE_1,scin,SCIN_CASE_-5113427845298536558,D014,True,SCIN_-5113427845298536558_IMAGE_2,scin,SCIN_CASE_-5113427845298536558,D014,True,False,2,False,False,True,True
DUPLICATE_98b14389e34d0e3b176c,perceptual,SCIN_-5423357172506693425_IMAGE_1,scin,SCIN_CASE_-5423357172506693425,D011,True,SCIN_-5423357172506693425_IMAGE_2,scin,SCIN_CASE_-5423357172506693425,D011,True,False,4,False,False,True,True
DUPLICATE_98b14389e34d0e3b176c,perceptual,SCIN_-5423357172506693425_IMAGE_1,scin,SCIN_CASE_-5423357172506693425,D011,True,SCIN_-5423357172506693425_IMAGE_3,scin,SCIN_CASE_-5423357172506693425,D011,True,False,4,False,False,True,True
